#{"t_start": 1708793258.406178, "env_id": "MiniGrid-DoorKey-5x5-v0"}
r,l,t
0.0,250,80.64204
0.244,210,80.922082
0.0,250,81.228384
0.0,250,81.521147
0.802,55,81.592529
0.0,250,81.914213
0.0,250,82.244993
0.0,250,82.548475
0.0,250,82.839278
0.0,250,83.163491
0.0,250,83.455811
0.0,250,83.749011
0.0,250,84.054339
0.0,250,84.386883
0.0,250,84.681063
0.0,250,84.985742
0.0,250,85.287374
0.0,250,85.615839
0.0,250,85.921936
0.0,250,86.241652
0.3448,182,86.471431
0.0,250,86.773384
0.0,250,87.054822
0.6256,104,87.192484
0.0,250,87.503355
0.7696,64,87.573326
0.0,250,87.896889
0.0,250,88.218304
0.0,250,88.518757
0.0,250,88.853963
0.0,250,89.141713
0.0,250,89.452657
0.0,250,89.759037
0.0,250,90.114084
0.0,250,90.414439
0.0,250,90.72334
0.0,250,91.039227
0.0,250,91.33963
0.0,250,91.635386
0.0,250,91.941757
0.0,250,92.262988
0.0,250,92.596519
0.0,250,92.888437
0.0,250,93.197694
0.0,250,93.509692
0.0,250,93.805717
0.1936,224,94.065147
0.2476,209,94.319605
0.0,250,94.647971
0.0,250,94.950992
0.0,250,95.255697
0.0,250,95.553463
0.0,250,95.881126
0.0,250,96.175487
0.0,250,96.490206
0.0,250,96.807896
0.0,250,97.211223
0.0,250,97.581871
0.1072,248,97.916332
0.0,250,98.245958
0.0,250,98.553198
0.4312,158,98.779473
0.0,250,99.083623
0.0,250,99.426128
0.0,250,99.735611
0.0,250,100.038461
0.1792,228,100.318904
0.0,250,100.657863
0.0,250,100.973066
0.3844,171,101.178339
0.586,115,101.322493
0.0,250,101.65478
0.0,250,101.961133
0.0,250,102.265366
0.0,250,102.559278
0.0,250,102.890708
0.0,250,103.189001
0.0,250,103.499287
0.0,250,103.804918
0.0,250,104.154901
0.0,250,104.446799
0.0,250,104.783351
0.0,250,105.100187
0.0,250,105.418388
0.0,250,105.705564
0.0,250,106.027163
0.0,250,106.361892
0.0,250,106.683371
0.0,250,106.988876
0.5608,122,107.135145
0.0,250,107.454165
0.0,250,107.758485
0.0,250,108.053519
0.0,250,108.367135
0.0,250,108.731949
0.388,170,108.9454
0.0,250,109.247782
0.0,250,109.563711
0.0,250,109.884167
0.0,250,110.195814
0.6148,107,110.344514
0.0,250,110.648606
0.0,250,110.99815
0.0,250,111.320131
0.0,250,111.628568
0.0,250,111.938809
0.0,250,112.255382
0.0,250,112.588526
0.0,250,112.904271
0.0,250,113.265909
0.0,250,113.573082
0.0,250,113.886593
0.0,250,114.181695
0.0,250,114.509547
0.4024,166,114.719435
0.0,250,115.043441
0.0,250,115.345589
0.0,250,115.681247
0.0,250,115.977819
0.0,250,116.291718
0.0,250,116.631152
0.0,250,117.009556
0.0,250,117.358483
0.0,250,117.721389
0.0,250,118.067599
0.0,250,118.37399
0.0,250,118.683935
0.0,250,119.031948
0.3916,169,119.226605
0.0,250,119.522327
0.0,250,119.81137
0.0,250,120.149297
0.0,250,120.473516
0.1648,232,120.760316
0.0,250,121.095265
0.0,250,121.432453
0.0,250,121.727488
0.0,250,122.036525
0.3628,177,122.244073
0.0,250,122.60114
0.0,250,122.900702
0.0,250,123.207638
0.0,250,123.55578
0.0,250,123.862349
0.0,250,124.169547
0.0,250,124.476634
0.4816,144,124.666234
0.0,250,125.011712
0.0,250,125.324124
0.0,250,125.652079
0.0,250,125.977374
0.0,250,126.290356
0.0,250,126.600661
0.0,250,126.906275
0.6364,101,127.047599
0.0,250,127.378736
0.0,250,127.703909
0.0,250,128.010608
0.0,250,128.328514
0.0,250,128.646535
0.0,250,128.951356
0.0,250,129.250537
0.0,250,129.620574
0.0,250,129.937668
0.0,250,130.254277
0.0,250,130.581108
0.0,250,130.893342
0.0,250,131.204261
0.0,250,131.515068
0.0,250,131.861361
0.0,250,132.175501
0.0,250,132.485798
0.0,250,132.801295
0.0,250,133.124936
0.0,250,133.432349
0.0,250,133.752629
0.1864,226,134.060702
0.0,250,134.377189
0.0,250,134.686356
0.0,250,134.992483
0.1,250,135.326571
0.0,250,135.641082
0.0,250,135.952356
0.0,250,136.25651
0.0,250,136.588796
0.3736,174,136.799235
0.0,250,137.097269
0.0,250,137.419161
0.0,250,137.767614
0.0,250,138.082991
0.0,250,138.392024
0.0,250,138.752559
0.0,250,139.073967
0.0,250,139.374933
0.0,250,139.711481
0.0,250,140.056023
0.0,250,140.361832
0.0,250,140.674346
0.0,250,141.009489
0.0,250,141.322789
0.0,250,141.622683
0.0,250,141.947305
0.0,250,142.28128
0.0,250,142.601175
0.0,250,142.925436
0.0,250,143.244493
0.0,250,143.586007
0.0,250,143.902376
0.0,250,144.222902
0.0,250,144.545102
0.0,250,144.858206
0.0,250,145.185365
0.0,250,145.512346
0.0,250,145.868469
0.0,250,146.191022
0.0,250,146.513189
0.0,250,146.858405
0.0,250,147.181601
0.0,250,147.50475
0.0,250,147.81311
0.0,250,148.18996
0.0,250,148.536452
0.0,250,148.840411
0.2908,197,149.115781
0.0,250,149.481704
0.0,250,149.802435
0.0,250,150.120511
0.1396,239,150.474104
0.712,80,150.578569
0.0,250,150.889205
0.0,250,151.199654
0.0,250,151.548234
0.0,250,151.849382
0.0,250,152.16743
0.0,250,152.483139
0.0,250,152.836408
0.0,250,153.144073
0.0,250,153.452576
0.0,250,153.784072
0.0,250,154.086187
0.856,40,154.144883
0.0,250,154.467246
0.0,250,154.791941
0.1504,236,155.119839
0.0,250,155.424894
0.0,250,155.749953
0.0,250,156.098635
0.0,250,156.448755
0.0,250,156.765136
0.0,250,157.087419
0.0,250,157.443248
0.0,250,157.758761
0.0,250,158.079345
0.0,250,158.444187
0.0,250,158.758587
0.0,250,159.082192
0.0,250,159.401139
0.0,250,159.762701
0.7156,79,159.856197
0.0,250,160.191981
0.1252,243,160.519113
0.0,250,160.846868
0.0,250,161.17128
0.5752,118,161.322536
0.0,250,161.637639
0.0,250,162.019976
0.0,250,162.350672
0.0,250,162.68784
0.0,250,163.019731
0.0,250,163.32669
0.0,250,163.655621
0.0,250,163.960096
0.0,250,164.298944
0.0,250,164.628692
0.0,250,164.939415
0.0,250,165.254046
0.0,250,165.584212
0.0,250,165.894683
0.0,250,166.212585
0.0,250,166.622477
0.0,250,166.977858
0.0,250,167.299837
0.0,250,167.627491
0.0,250,167.935225
0.0,250,168.24881
0.0,250,168.562883
0.0,250,168.950065
0.4888,142,169.162356
0.0,250,169.482483
0.0,250,169.799179
0.0,250,170.136051
0.0,250,170.465377
0.0,250,170.794824
0.0,250,171.145892
0.0,250,171.474593
0.0,250,171.799704
0.0,250,172.110987
0.0,250,172.436446
0.0,250,172.763769
0.0,250,173.097067
0.0,250,173.435608
0.0,250,173.771265
0.0,250,174.093297
0.0,250,174.419122
0.0,250,174.76099
0.208,220,175.06087
0.0,250,175.38561
0.0,250,175.731765
0.3988,167,175.960183
0.0,250,176.282974
0.1072,248,176.622072
0.1504,236,176.951069
0.0,250,177.259597
0.0,250,177.591553
0.0,250,177.905617
0.1288,242,178.257689
0.0,250,178.572131
0.0,250,178.899301
0.0,250,179.304772
0.0,250,179.63746
0.0,250,179.963882
0.0,250,180.278786
0.0,250,180.637527
0.0,250,180.976693
0.0,250,181.294548
0.0,250,181.631407
0.514,135,181.816748
0.0,250,182.142048
0.0,250,182.467239
0.0,250,182.819153
0.5248,132,182.981011
0.928,20,183.012268
0.0,250,183.370691
0.0,250,183.6783
0.0,250,184.021216
0.0,250,184.328501
0.1432,238,184.640028
0.226,215,184.919676
0.0,250,185.269921
0.0,250,185.608787
0.0,250,185.927012
0.0,250,186.265911
0.0,250,186.583557
0.0,250,186.900559
0.4204,161,187.110627
0.0,250,187.47783
0.0,250,187.796731
0.0,250,188.110832
0.0,250,188.457886
0.0,250,188.79615
0.0,250,189.113237
0.0,250,189.437521
0.0,250,189.794369
0.0,250,190.113467
0.3592,178,190.35003
0.1756,229,190.66726
0.0,250,191.007773
0.0,250,191.326858
0.0,250,191.652531
0.0,250,192.020884
0.0,250,192.348847
0.0,250,192.690287
0.0,250,193.02725
0.0,250,193.387771
0.0,250,193.717389
0.0,250,194.051958
0.0,250,194.400731
0.0,250,194.734405
0.0,250,195.060692
0.0,250,195.386057
0.0,250,195.71119
0.0,250,196.047656
0.19,225,196.342819
0.0,250,196.693649
0.0,250,197.038655
0.0,250,197.376019
0.5788,117,197.530242
0.0,250,197.861632
0.0,250,198.192249
0.0,250,198.525122
0.0,250,198.856908
0.0,250,199.211728
0.0,250,199.541226
0.0,250,199.881506
0.0,250,200.219452
0.0,250,200.544057
0.0,250,200.871256
0.0,250,201.214796
0.1684,231,201.540762
0.0,250,201.872455
0.244,210,202.149055
0.0,250,202.486493
0.0,250,202.813959
0.0,250,203.122664
0.0,250,203.451898
