#{"t_start": 1708547780.9043121, "env_id": "MinAtar/Freeway-v1"}
r,l,t
32.0,2501,4250.647943
35.0,2501,4255.341462
46.0,2501,4260.017963
38.0,2501,4264.768069
43.0,2501,4269.52975
43.0,2501,4275.647491
39.0,2501,4280.325377
40.0,2501,4285.069009
41.0,2501,4289.768444
38.0,2501,4295.86198
38.0,2501,4300.591792
34.0,2501,4305.24219
41.0,2501,4309.913718
45.0,2501,4314.643532
48.0,2501,4320.743439
39.0,2501,4325.464045
44.0,2501,4330.173375
37.0,2501,4334.888498
49.0,2501,4340.961554
36.0,2501,4345.866244
38.0,2501,4350.584916
45.0,2501,4355.291816
41.0,2501,4360.016807
33.0,2501,4366.062813
37.0,2501,4370.794156
36.0,2501,4375.457824
39.0,2501,4380.166422
39.0,2501,4386.229093
41.0,2501,4390.946708
43.0,2501,4395.623562
33.0,2501,4400.354502
40.0,2501,4405.144584
39.0,2501,4411.287308
27.0,2501,4415.963923
39.0,2501,4420.672898
44.0,2501,4434.801557
34.0,2501,4440.963911
32.0,2501,4445.694541
43.0,2501,4450.386202
40.0,2501,4455.091833
31.0,2501,4459.831481
37.0,2501,4465.954174
37.0,2501,4470.689313
44.0,2501,4475.448427
32.0,2501,4480.195792
36.0,2501,4486.244529
31.0,2501,4491.097617
35.0,2501,4495.781027
36.0,2501,4500.432698
32.0,2501,4505.155558
36.0,2501,4511.244812
43.0,2501,4515.988466
39.0,2501,4520.648688
35.0,2501,4525.37381
34.0,2501,4531.456116
39.0,2501,4536.146416
40.0,2501,4540.864103
36.0,2501,4545.594086
40.0,2501,4550.352327
35.0,2501,4556.477937
37.0,2501,4561.191538
37.0,2501,4566.47875
45.0,2501,4571.804919
42.0,2501,4576.851637
39.0,2501,4582.931699
39.0,2501,4587.59743
39.0,2501,4592.231097
38.0,2501,4596.893474
34.0,2501,4602.943198
40.0,2501,4607.596531
41.0,2501,4612.259243
39.0,2501,4616.904438
40.0,2501,4621.634666
36.0,2501,4627.742857
43.0,2501,4632.360754
43.0,2501,4646.27804
40.0,2501,4651.012789
41.0,2501,4657.098941
41.0,2501,4661.767206
40.0,2501,4666.406039
45.0,2501,4671.045332
35.0,2501,4675.777958
34.0,2501,4681.834517
44.0,2501,4686.508042
38.0,2501,4691.146585
41.0,2501,4695.841192
43.0,2501,4701.905854
40.0,2501,4706.558999
41.0,2501,4711.203907
43.0,2501,4715.88747
38.0,2501,4720.642692
36.0,2501,4726.691192
40.0,2501,4731.354579
40.0,2501,4736.017957
39.0,2501,4740.757188
37.0,2501,4746.843331
38.0,2501,4751.553785
40.0,2501,4756.210453
42.0,2501,4760.885032
38.0,2501,4765.599254
41.0,2501,4771.699356
42.0,2501,4776.340247
31.0,2501,4781.027235
39.0,2501,4785.705168
41.0,2501,4791.788203
39.0,2501,4796.462193
44.0,2501,4801.120101
42.0,2501,4805.78558
42.0,2501,4810.532592
34.0,2501,4816.600027
42.0,2501,4821.344318
31.0,2501,4826.120626
38.0,2501,4830.856255
39.0,2501,4836.904977
40.0,2501,4841.595817
39.0,2501,4855.413201
38.0,2501,4860.161901
48.0,2501,4864.902592
37.0,2501,4870.969783
36.0,2501,4875.63687
43.0,2501,4880.276711
47.0,2501,4885.05846
39.0,2501,4891.135521
42.0,2501,4895.820443
36.0,2501,4900.64653
38.0,2501,4905.295521
38.0,2501,4910.036115
44.0,2501,4916.07392
40.0,2501,4920.718004
39.0,2501,4925.419552
36.0,2501,4930.093776
41.0,2501,4936.119342
35.0,2501,4940.76707
37.0,2501,4945.433658
42.0,2501,4950.11272
42.0,2501,4954.834272
38.0,2501,4960.91233
42.0,2501,4965.588403
42.0,2501,4970.232151
41.0,2501,4974.943354
35.0,2501,4981.187548
41.0,2501,4985.992441
42.0,2501,4990.659349
42.0,2501,4995.366852
37.0,2501,5000.123281
42.0,2501,5006.174575
42.0,2501,5010.838705
39.0,2501,5015.474047
50.0,2501,5020.160233
44.0,2501,5026.218057
38.0,2501,5030.868868
42.0,2501,5035.546838
42.0,2501,5040.209257
48.0,2501,5044.947401
44.0,2501,5050.971533
43.0,2501,5064.834235
44.0,2501,5069.53688
45.0,2501,5074.213599
38.0,2501,5080.238126
41.0,2501,5084.91965
38.0,2501,5089.583746
40.0,2501,5094.219481
40.0,2501,5098.932148
41.0,2501,5105.013505
41.0,2501,5109.699405
42.0,2501,5114.354022
43.0,2501,5119.034295
42.0,2501,5123.76946
40.0,2501,5129.87954
51.0,2501,5134.530878
43.0,2501,5139.217401
41.0,2501,5143.960968
43.0,2501,5150.029377
35.0,2501,5154.682992
48.0,2501,5159.355941
42.0,2501,5164.029297
38.0,2501,5168.749325
45.0,2501,5174.878634
45.0,2501,5179.524759
44.0,2501,5184.285657
39.0,2501,5188.976208
46.0,2501,5195.017055
48.0,2501,5199.687994
41.0,2501,5204.356726
40.0,2501,5209.006308
39.0,2501,5213.736987
44.0,2501,5219.816622
32.0,2501,5224.491857
39.0,2501,5229.149535
42.0,2501,5233.858461
37.0,2501,5239.930843
38.0,2501,5244.642263
41.0,2501,5249.305414
44.0,2501,5253.971793
41.0,2501,5258.661805
37.0,2501,5274.041844
48.0,2501,5278.6962
43.0,2501,5283.331956
44.0,2501,5288.039226
35.0,2501,5294.082259
44.0,2501,5298.774318
47.0,2501,5303.4464
38.0,2501,5308.121787
34.0,2501,5312.850346
36.0,2501,5318.954736
43.0,2501,5323.633245
40.0,2501,5328.272609
48.0,2501,5332.984422
41.0,2501,5339.079699
43.0,2501,5343.81832
51.0,2501,5348.481354
41.0,2501,5353.131908
42.0,2501,5357.836269
48.0,2501,5363.912968
43.0,2501,5368.590346
37.0,2501,5373.239727
46.0,2501,5377.921911
38.0,2501,5384.202007
39.0,2501,5388.852179
40.0,2501,5393.490502
45.0,2501,5398.124269
41.0,2501,5402.832956
41.0,2501,5408.940565
41.0,2501,5413.771573
43.0,2501,5418.439766
41.0,2501,5423.095432
46.0,2501,5429.125478
47.0,2501,5433.954158
47.0,2501,5438.573581
45.0,2501,5443.659142
41.0,2501,5448.431115
48.0,2501,5454.508351
43.0,2501,5459.150025
51.0,2501,5463.836125
39.0,2501,5468.548262
46.0,2501,5484.392429
45.0,2501,5489.049101
47.0,2501,5493.921791
44.0,2501,5498.532204
40.0,2501,5503.263502
45.0,2501,5509.271387
42.0,2501,5514.101913
47.0,2501,5518.730522
36.0,2501,5523.381002
48.0,2501,5529.399075
44.0,2501,5534.193053
42.0,2501,5538.79489
33.0,2501,5543.40923
38.0,2501,5548.06134
41.0,2501,5554.399086
42.0,2501,5559.055379
46.0,2501,5563.733082
41.0,2501,5568.400178
39.0,2501,5574.596555
41.0,2501,5579.309538
36.0,2501,5584.20214
40.0,2501,5588.912205
47.0,2501,5593.656695
46.0,2501,5599.878032
44.0,2501,5604.698099
48.0,2501,5609.385172
39.0,2501,5614.092867
41.0,2501,5620.277495
41.0,2501,5625.181677
44.0,2501,5630.025475
48.0,2501,5634.658264
41.0,2501,5639.384296
43.0,2501,5645.491514
44.0,2501,5650.237161
46.0,2501,5654.927837
46.0,2501,5659.90465
41.0,2501,5665.934879
33.0,2501,5670.589196
45.0,2501,5675.261642
39.0,2501,5679.962405
35.0,2501,5694.403674
36.0,2501,5700.518658
