#{"t_start": 1708625760.9455452, "env_id": "MinAtar/Seaquest-v1"}
r,l,t
0.0,57,7.287997
0.0,5,7.288435
0.0,27,7.290598
1.0,129,7.300175
0.0,109,7.31
0.0,15,7.311347
0.0,2,7.311827
1.0,212,7.32832
0.0,5,7.328722
0.0,191,7.343389
0.0,47,7.347109
0.0,63,7.351704
0.0,9,7.352379
0.0,7,7.35292
0.0,3,7.353412
0.0,8,7.354044
0.0,32,7.356348
0.0,17,7.357613
1.0,77,7.363458
0.0,13,7.364386
0.0,97,7.372197
0.0,13,7.373381
0.0,43,7.377381
0.0,22,7.379309
0.0,6,7.379852
1.0,75,7.386406
0.0,13,7.387986
0.0,13,7.38918
0.0,23,7.39111
0.0,23,7.393137
0.0,3,7.393827
0.0,24,7.395717
0.0,7,7.396256
0.0,13,7.397167
0.0,11,7.398207
0.0,95,7.404983
0.0,5,7.405413
0.0,9,7.406072
0.0,4,7.406723
0.0,105,7.414286
0.0,10,7.415077
0.0,7,7.415576
0.0,11,7.416738
0.0,56,7.421496
0.0,12,7.422385
0.0,18,7.423701
1.0,65,7.428755
0.0,33,7.431145
0.0,38,7.43391
0.0,98,7.442215
0.0,3,7.443127
0.0,14,7.444376
0.0,6,7.444975
0.0,6,7.445493
0.0,32,7.448705
0.0,32,7.451488
0.0,42,7.455163
0.0,4,7.455562
0.0,17,7.45748
0.0,12,7.458552
0.0,11,7.459601
0.0,8,7.460323
0.0,20,7.462399
0.0,16,7.46371
0.0,4,7.464032
0.0,16,7.465152
0.0,8,7.465967
0.0,131,7.475504
0.0,4,7.475833
0.0,10,7.476542
0.0,72,7.481946
0.0,5,7.482347
0.0,19,7.483696
0.0,18,7.485016
0.0,15,7.486365
0.0,28,7.488392
0.0,24,7.490092
0.0,27,7.492039
1.0,104,7.501889
0.0,15,7.503261
0.0,21,7.505084
0.0,86,7.512925
0.0,34,7.516464
0.0,16,7.517879
0.0,34,7.52279
0.0,2,7.523138
0.0,6,7.524706
0.0,128,7.543695
0.0,7,7.544851
0.0,11,7.546328
0.0,18,7.549519
0.0,18,7.55216
0.0,13,7.554127
0.0,148,7.576702
0.0,201,7.59294
0.0,11,7.593764
0.0,12,7.594644
1.0,72,7.599827
0.0,2,7.600418
0.0,12,7.601323
0.0,37,7.603951
0.0,8,7.604551
0.0,3,7.605125
0.0,6,7.605578
0.0,6,7.606065
0.0,2,7.606216
0.0,27,7.608431
0.0,22,7.610032
0.0,12,7.61091
0.0,28,7.612902
0.0,3,7.61341
0.0,4,7.613756
0.0,36,7.616349
0.0,10,7.617114
0.0,79,7.623799
0.0,5,7.624209
0.0,11,7.625037
0.0,9,7.625689
0.0,27,7.627976
0.0,19,7.629301
0.0,32,7.631576
0.0,24,7.633281
0.0,23,7.635257
0.0,46,7.638638
0.0,8,7.639256
0.0,7,7.639777
0.0,54,7.644068
0.0,11,7.644901
0.0,3,7.645119
0.0,42,7.648161
0.0,9,7.649147
0.0,47,7.652527
0.0,15,7.653606
0.0,17,7.654806
0.0,125,7.664204
0.0,84,7.670345
0.0,21,7.671877
0.0,36,7.674453
0.0,27,7.67675
0.0,15,7.677864
0.0,4,7.678188
0.0,8,7.678788
0.0,9,7.679755
0.0,4,7.680085
0.0,74,7.685577
0.0,12,7.686471
0.0,38,7.689462
0.0,19,7.690843
0.0,16,7.69199
0.0,9,7.69264
0.0,4,7.693218
0.0,17,7.694408
0.0,5,7.694829
0.0,4,7.695144
0.0,178,7.708441
0.0,2,7.708669
0.0,20,7.710089
0.0,17,7.711279
0.0,120,7.720779
0.0,32,7.723091
0.0,10,7.72383
0.0,68,7.728747
0.0,7,7.72967
0.0,35,7.732196
0.0,6,7.73263
0.0,12,7.733494
0.0,8,7.734414
0.0,22,7.736038
0.0,49,7.739514
0.0,6,7.740003
0.0,12,7.741187
0.0,9,7.741848
0.0,19,7.743209
0.0,8,7.74381
0.0,11,7.744875
0.0,40,7.747747
0.0,38,7.750482
0.0,12,7.751366
0.0,16,7.752837
0.0,13,7.753767
0.0,13,7.754691
0.0,48,7.758112
1.0,136,7.768453
0.0,7,7.769036
0.0,6,7.769536
0.0,8,7.770124
1.0,93,7.777292
0.0,11,7.778141
0.0,4,7.778467
0.0,13,7.779395
0.0,33,7.782061
0.0,24,7.783808
0.0,32,7.78613
1.0,29,7.788177
0.0,7,7.789001
0.0,13,7.789933
0.0,51,7.793583
0.0,19,7.794958
0.0,7,7.795763
0.0,21,7.797249
0.0,9,7.797897
0.0,4,7.798215
0.0,13,7.799388
0.0,29,7.801479
0.0,18,7.802734
0.0,15,7.803834
0.0,13,7.804991
0.0,6,7.805497
0.0,22,7.807046
0.0,4,7.807382
0.0,58,7.811793
0.0,10,7.81251
0.0,41,7.815419
0.0,4,7.815744
0.0,23,7.817626
1.0,87,7.824769
0.0,45,7.82797
0.0,11,7.828771
0.0,3,7.829313
2.0,163,7.841309
0.0,32,7.843686
0.0,10,7.844484
0.0,11,7.845701
0.0,5,7.846089
0.0,53,7.849875
0.0,21,7.851357
0.0,119,7.860413
0.0,36,7.863032
0.0,29,7.865115
0.0,5,7.865552
0.0,8,7.866509
0.0,12,7.867403
0.0,37,7.870044
0.0,29,7.87212
0.0,13,7.873424
0.0,87,7.8799
1.0,77,7.885572
0.0,7,7.88615
0.0,3,7.886769
0.0,34,7.889199
0.0,18,7.8905
0.0,27,7.892444
1.0,36,7.89535
0.0,4,7.895681
0.0,27,7.897553
0.0,3,7.897824
0.0,2,7.898344
0.0,6,7.898797
0.0,15,7.899898
0.0,7,7.900433
0.0,5,7.901109
2.0,197,7.915628
0.0,6,7.916151
0.0,23,7.91774
0.0,62,7.923494
0.0,80,7.92933
0.0,10,7.930061
0.0,25,7.931895
0.0,19,7.933584
0.0,2,7.933801
0.0,42,7.936779
0.0,13,7.937766
0.0,15,7.939113
0.0,15,7.940211
0.0,8,7.940814
0.0,108,7.948774
0.0,5,7.949493
0.0,5,7.949937
0.0,154,7.961343
0.0,22,7.962977
0.0,45,7.9666
0.0,24,7.968352
0.0,42,7.971345
0.0,74,7.976748
0.0,10,7.97784
0.0,15,7.978955
0.0,33,7.981325
0.0,12,7.982215
0.0,5,7.983002
0.0,18,7.984299
0.0,23,7.986012
0.0,49,7.989523
0.0,13,7.990821
0.0,9,7.991554
0.0,25,7.993314
0.0,13,7.994233
0.0,26,7.996438
0.0,26,7.998275
0.0,12,7.99916
0.0,5,7.999551
0.0,6,8.000368
1.0,86,8.006538
0.0,12,8.007437
0.0,41,8.010404
0.0,7,8.011259
0.0,5,8.011702
0.0,7,8.012188
0.0,38,8.014921
0.0,10,8.015994
0.0,9,8.016708
0.0,5,8.01709
0.0,11,8.017888
0.0,12,8.019069
0.0,4,8.0194
3.0,188,8.034724
0.0,57,8.039774
0.0,8,8.041093
0.0,42,8.044762
0.0,8,8.045497
0.0,10,8.046421
0.0,33,8.049761
1.0,97,8.05837
0.0,84,8.06453
0.0,12,8.065422
0.0,24,8.06757
0.0,12,8.068491
0.0,14,8.069541
0.0,29,8.071802
0.0,71,8.077412
0.0,11,8.078231
0.0,61,8.082633
0.0,2,8.082796
0.0,4,8.083447
0.0,59,8.087864
0.0,96,8.095165
0.0,4,8.095565
0.0,7,8.096457
0.0,15,8.097554
0.0,16,8.098751
0.0,54,8.102931
0.0,26,8.105257
0.0,16,8.106442
0.0,27,8.108389
0.0,37,8.111128
0.0,10,8.112925
0.0,30,8.117241
0.0,11,8.118783
0.0,19,8.121523
1.0,143,8.14209
0.0,35,8.144798
0.0,19,8.146224
0.0,27,8.148212
1.0,102,8.156429
0.0,10,8.157213
0.0,27,8.159187
0.0,58,8.163476
0.0,19,8.165301
0.0,11,8.166194
0.0,11,8.167294
0.0,14,8.168376
0.0,22,8.170491
0.0,20,8.172153
1.0,83,8.180764
0.0,41,8.186579
0.0,39,8.192133
0.0,29,8.195889
0.0,6,8.19637
0.0,22,8.198014
0.0,8,8.198946
0.0,14,8.199944
1.0,54,8.204385
0.0,15,8.20629
0.0,22,8.208357
0.0,22,8.209885
0.0,70,8.215236
0.0,11,8.216078
