#{"t_start": 1708578797.7094245, "env_id": "MinAtar/Freeway-v1"}
r,l,t
32.0,2501,2441.773312
41.0,2501,2446.198184
32.0,2501,2450.683755
40.0,2501,2455.193926
37.0,2501,2460.94892
35.0,2501,2465.581202
37.0,2501,2470.116064
42.0,2501,2474.590199
38.0,2501,2480.370771
43.0,2501,2484.899531
44.0,2501,2489.381547
39.0,2501,2493.864266
31.0,2501,2498.536408
30.0,2501,2504.311242
37.0,2501,2508.845039
51.0,2501,2513.396076
36.0,2501,2517.867507
45.0,2501,2523.656072
29.0,2501,2528.193365
36.0,2501,2532.738237
37.0,2501,2537.23834
47.0,2501,2541.745439
45.0,2501,2547.495245
44.0,2501,2551.992456
39.0,2501,2556.480117
38.0,2501,2561.164798
36.0,2501,2566.965149
41.0,2501,2571.440213
46.0,2501,2575.926223
44.0,2501,2580.411973
44.0,2501,2584.918498
39.0,2501,2590.614439
37.0,2501,2595.307384
37.0,2501,2599.820766
40.0,2501,2604.406153
39.0,2501,2619.269735
41.0,2501,2623.779064
36.0,2501,2628.437524
40.0,2501,2632.917892
31.0,2501,2637.407145
40.0,2501,2643.154747
43.0,2501,2647.625992
43.0,2501,2652.098626
38.0,2501,2656.613646
36.0,2501,2662.558068
37.0,2501,2667.110693
42.0,2501,2671.628513
35.0,2501,2676.140521
38.0,2501,2680.618959
49.0,2501,2686.471539
38.0,2501,2691.012465
40.0,2501,2695.749034
36.0,2501,2700.263566
31.0,2501,2706.034302
33.0,2501,2710.618563
41.0,2501,2715.112432
31.0,2501,2719.595814
31.0,2501,2724.222583
30.0,2501,2730.025801
36.0,2501,2734.507385
33.0,2501,2738.978254
32.0,2501,2743.458478
33.0,2501,2747.940048
29.0,2501,2753.71166
38.0,2501,2758.337275
36.0,2501,2762.818226
36.0,2501,2767.339598
28.0,2501,2773.136778
26.0,2501,2777.657663
24.0,2501,2782.132781
33.0,2501,2786.645359
31.0,2501,2791.376418
26.0,2501,2797.143064
36.0,2501,2801.63833
26.0,2501,2806.20438
27.0,2501,2819.806173
25.0,2501,2825.745268
7.0,2501,2830.301659
29.0,2501,2834.820667
35.0,2501,2839.34427
31.0,2501,2843.872712
31.0,2501,2849.669468
34.0,2501,2854.146262
36.0,2501,2858.807291
34.0,2501,2863.213636
33.0,2501,2868.984191
36.0,2501,2873.519994
30.0,2501,2877.998825
33.0,2501,2882.468104
30.0,2501,2886.958308
34.0,2501,2892.909814
39.0,2501,2897.381152
37.0,2501,2901.888752
34.0,2501,2906.378233
30.0,2501,2912.139921
25.0,2501,2916.6037
29.0,2501,2921.220194
37.0,2501,2925.696422
38.0,2501,2930.167343
42.0,2501,2935.888012
37.0,2501,2940.287401
34.0,2501,2944.832896
30.0,2501,2949.333721
40.0,2501,2955.272424
36.0,2501,2959.747921
41.0,2501,2964.217732
29.0,2501,2968.736484
32.0,2501,2973.12672
37.0,2501,2978.892332
37.0,2501,2983.335464
36.0,2501,2988.007889
39.0,2501,2992.47662
41.0,2501,2998.198723
33.0,2501,3002.670846
32.0,2501,3007.173505
33.0,2501,3020.837471
34.0,2501,3025.442436
25.0,2501,3031.171586
40.0,2501,3035.645751
30.0,2501,3040.115984
36.0,2501,3044.653431
37.0,2501,3050.431584
38.0,2501,3054.95658
41.0,2501,3059.447614
41.0,2501,3063.925687
35.0,2501,3068.434834
41.0,2501,3074.233133
42.0,2501,3078.708877
37.0,2501,3083.369078
37.0,2501,3087.888774
38.0,2501,3093.713258
34.0,2501,3098.188035
48.0,2501,3102.657594
36.0,2501,3107.156673
37.0,2501,3111.676111
32.0,2501,3117.642018
34.0,2501,3122.110182
35.0,2501,3126.561007
29.0,2501,3131.080007
34.0,2501,3136.812661
40.0,2501,3141.268698
32.0,2501,3145.719155
33.0,2501,3150.361381
36.0,2501,3154.92616
32.0,2501,3160.570513
36.0,2501,3165.043869
24.0,2501,3169.510494
36.0,2501,3174.015092
31.0,2501,3179.760942
40.0,2501,3184.549357
32.0,2501,3189.023598
31.0,2501,3193.503693
35.0,2501,3197.999079
32.0,2501,3203.730285
37.0,2501,3208.165941
33.0,2501,3221.775724
43.0,2501,3226.352955
39.0,2501,3232.111505
37.0,2501,3236.565394
29.0,2501,3240.999001
31.0,2501,3245.464421
34.0,2501,3250.14418
41.0,2501,3255.773572
29.0,2501,3260.217854
40.0,2501,3264.648997
30.0,2501,3269.185396
37.0,2501,3273.548886
35.0,2501,3279.317124
36.0,2501,3283.954301
33.0,2501,3288.499881
28.0,2501,3292.975188
35.0,2501,3298.703985
34.0,2501,3303.152686
30.0,2501,3307.591026
43.0,2501,3312.103509
35.0,2501,3316.727965
42.0,2501,3322.464126
38.0,2501,3326.908068
34.0,2501,3331.393767
41.0,2501,3335.911018
35.0,2501,3341.624405
33.0,2501,3346.268025
29.0,2501,3350.69608
36.0,2501,3355.1632
27.0,2501,3359.634376
37.0,2501,3365.34761
34.0,2501,3369.836856
33.0,2501,3374.261762
34.0,2501,3378.838121
25.0,2501,3384.582631
28.0,2501,3389.03366
30.0,2501,3393.49679
31.0,2501,3397.868109
38.0,2501,3402.324351
25.0,2501,3408.043643
34.0,2501,3421.503305
30.0,2501,3426.056145
35.0,2501,3430.557749
30.0,2501,3436.256563
29.0,2501,3440.709152
27.0,2501,3445.325957
31.0,2501,3449.8505
31.0,2501,3454.316789
33.0,2501,3460.037414
35.0,2501,3464.516994
35.0,2501,3469.001067
34.0,2501,3473.462567
32.0,2501,3479.404945
35.0,2501,3483.878712
30.0,2501,3488.361784
29.0,2501,3492.859765
35.0,2501,3497.379156
30.0,2501,3503.189337
28.0,2501,3507.687821
31.0,2501,3512.33917
33.0,2501,3516.833176
28.0,2501,3522.679669
36.0,2501,3527.16296
31.0,2501,3531.670552
36.0,2501,3536.180188
29.0,2501,3540.785038
21.0,2501,3546.532841
29.0,2501,3550.993567
41.0,2501,3555.445131
45.0,2501,3559.933571
34.0,2501,3565.728117
27.0,2501,3570.188195
43.0,2501,3574.858939
28.0,2501,3579.323363
31.0,2501,3583.775522
44.0,2501,3589.533353
29.0,2501,3593.942235
33.0,2501,3598.360666
28.0,2501,3602.739363
31.0,2501,3608.676673
23.0,2501,3622.141185
33.0,2501,3626.603479
31.0,2501,3631.102395
41.0,2501,3635.576634
28.0,2501,3641.627672
30.0,2501,3646.154591
14.0,2501,3650.611076
23.0,2501,3655.050673
26.0,2501,3660.775658
32.0,2501,3665.226883
31.0,2501,3669.720768
32.0,2501,3674.400338
31.0,2501,3678.896577
35.0,2501,3684.633917
35.0,2501,3689.056707
30.0,2501,3693.49707
28.0,2501,3697.964591
31.0,2501,3703.737221
34.0,2501,3708.351621
