#{"t_start": 1708568445.2946138, "env_id": "MinAtar/Freeway-v1"}
r,l,t
30.0,2501,1830.940696
29.0,2501,1835.591542
27.0,2501,1841.636567
27.0,2501,1846.268904
31.0,2501,1860.250427
23.0,2501,1864.945489
29.0,2501,1870.968281
32.0,2501,1875.524714
31.0,2501,1880.250064
22.0,2501,1884.919099
20.0,2501,1889.553484
30.0,2501,1895.550142
18.0,2501,1900.165653
17.0,2501,1904.755027
19.0,2501,1909.394239
24.0,2501,1915.507351
23.0,2501,1920.198689
31.0,2501,1924.793038
24.0,2501,1929.423618
27.0,2501,1934.114297
31.0,2501,1940.122917
26.0,2501,1944.85939
28.0,2501,1949.493717
28.0,2501,1954.125777
31.0,2501,1960.130116
31.0,2501,1964.734505
32.0,2501,1969.335312
22.0,2501,1973.934377
24.0,2501,1978.768586
29.0,2501,1984.711738
29.0,2501,1989.298312
32.0,2501,1993.879719
27.0,2501,1998.528057
24.0,2501,2004.501111
28.0,2501,2009.120493
22.0,2501,2013.877558
31.0,2501,2018.471454
27.0,2501,2023.140665
18.0,2501,2029.111965
27.0,2501,2033.693346
26.0,2501,2038.333999
16.0,2501,2043.093269
28.0,2501,2049.074362
27.0,2501,2053.670995
37.0,2501,2067.375352
25.0,2501,2072.054735
27.0,2501,2076.866064
28.0,2501,2082.854514
22.0,2501,2087.466271
26.0,2501,2092.028983
30.0,2501,2096.682914
24.0,2501,2102.663043
26.0,2501,2107.254513
25.0,2501,2111.967469
28.0,2501,2116.588516
28.0,2501,2121.220963
25.0,2501,2127.173536
33.0,2501,2131.754802
21.0,2501,2136.363766
20.0,2501,2141.177936
23.0,2501,2147.099751
22.0,2501,2151.706748
23.0,2501,2156.372216
25.0,2501,2160.976696
20.0,2501,2165.640512
25.0,2501,2171.59263
20.0,2501,2176.38853
19.0,2501,2181.009874
17.0,2501,2185.587324
29.0,2501,2191.578208
24.0,2501,2196.165789
23.0,2501,2200.806066
19.0,2501,2205.614728
21.0,2501,2210.246325
21.0,2501,2216.205523
23.0,2501,2220.842547
26.0,2501,2225.418422
31.0,2501,2230.036508
32.0,2501,2234.706831
27.0,2501,2240.989549
35.0,2501,2245.679101
30.0,2501,2250.1927
26.0,2501,2254.837869
19.0,2501,2260.852767
28.0,2501,2274.603134
25.0,2501,2279.340394
29.0,2501,2283.93172
32.0,2501,2288.58439
33.0,2501,2294.566279
27.0,2501,2299.154924
29.0,2501,2303.941013
30.0,2501,2308.616145
27.0,2501,2314.569423
25.0,2501,2319.202164
25.0,2501,2323.809447
22.0,2501,2328.429637
19.0,2501,2333.11569
20.0,2501,2339.253352
27.0,2501,2343.852113
33.0,2501,2348.457586
18.0,2501,2353.062853
23.0,2501,2359.091382
20.0,2501,2363.712029
30.0,2501,2368.33758
29.0,2501,2373.093933
24.0,2501,2377.787745
21.0,2501,2383.762026
28.0,2501,2388.331242
24.0,2501,2392.933727
23.0,2501,2397.567621
19.0,2501,2403.71234
22.0,2501,2408.268465
23.0,2501,2412.824963
12.0,2501,2417.409185
26.0,2501,2422.046523
30.0,2501,2428.020965
24.0,2501,2432.633715
28.0,2501,2437.43668
24.0,2501,2442.113726
20.0,2501,2448.062009
17.0,2501,2452.686728
23.0,2501,2457.30375
25.0,2501,2461.941947
34.0,2501,2466.716209
33.0,2501,2481.887957
18.0,2501,2486.47344
25.0,2501,2490.997618
22.0,2501,2495.602904
12.0,2501,2501.729568
22.0,2501,2506.326746
17.0,2501,2510.952618
17.0,2501,2515.564949
24.0,2501,2520.271665
21.0,2501,2526.217822
13.0,2501,2530.789194
19.0,2501,2535.545326
24.0,2501,2540.240916
25.0,2501,2546.2178
21.0,2501,2550.819444
17.0,2501,2555.425205
26.0,2501,2560.057348
21.0,2501,2564.870418
25.0,2501,2570.843066
24.0,2501,2575.512043
17.0,2501,2580.118211
28.0,2501,2584.758482
23.0,2501,2590.693799
30.0,2501,2595.313178
27.0,2501,2600.04312
21.0,2501,2604.627039
24.0,2501,2609.281312
33.0,2501,2615.266407
18.0,2501,2619.859789
25.0,2501,2624.502918
26.0,2501,2629.123868
32.0,2501,2635.24763
27.0,2501,2639.86525
23.0,2501,2644.440345
28.0,2501,2648.984925
24.0,2501,2653.636146
26.0,2501,2659.624703
23.0,2501,2664.423559
28.0,2501,2669.016454
18.0,2501,2673.633586
24.0,2501,2688.709818
12.0,2501,2693.324381
25.0,2501,2698.085757
17.0,2501,2702.70279
20.0,2501,2707.388594
26.0,2501,2713.378097
22.0,2501,2717.98115
18.0,2501,2722.592204
17.0,2501,2727.171593
30.0,2501,2733.279643
27.0,2501,2737.862592
24.0,2501,2742.428722
27.0,2501,2747.048523
25.0,2501,2751.695555
34.0,2501,2757.651875
30.0,2501,2762.430692
12.0,2501,2766.957746
25.0,2501,2771.575581
21.0,2501,2777.583627
22.0,2501,2782.124097
17.0,2501,2786.758033
13.0,2501,2791.363182
22.0,2501,2796.195399
23.0,2501,2802.162149
19.0,2501,2806.782656
18.0,2501,2811.381735
28.0,2501,2815.958144
22.0,2501,2820.691437
22.0,2501,2826.896576
29.0,2501,2831.536175
22.0,2501,2836.177342
27.0,2501,2840.906026
24.0,2501,2846.84832
20.0,2501,2851.470398
21.0,2501,2856.145954
15.0,2501,2860.964035
18.0,2501,2865.639995
22.0,2501,2871.583205
14.0,2501,2876.195034
19.0,2501,2880.805449
19.0,2501,2894.699452
23.0,2501,2900.692372
26.0,2501,2905.272155
25.0,2501,2909.866982
16.0,2501,2914.462395
16.0,2501,2919.125134
15.0,2501,2925.291637
18.0,2501,2929.865893
18.0,2501,2934.478199
21.0,2501,2939.122653
18.0,2501,2945.100809
13.0,2501,2949.696826
20.0,2501,2954.290218
17.0,2501,2959.170821
12.0,2501,2963.855869
15.0,2501,2969.801681
18.0,2501,2974.41374
20.0,2501,2979.014438
18.0,2501,2983.652041
15.0,2501,2989.82238
13.0,2501,2994.451967
15.0,2501,2999.089649
17.0,2501,3003.714128
19.0,2501,3008.387634
21.0,2501,3014.360766
26.0,2501,3018.933369
24.0,2501,3023.729824
15.0,2501,3028.364338
16.0,2501,3034.322646
14.0,2501,3038.896199
13.0,2501,3043.541363
17.0,2501,3048.142364
17.0,2501,3052.730559
18.0,2501,3058.930551
17.0,2501,3063.610153
15.0,2501,3068.215997
23.0,2501,3072.855031
24.0,2501,3078.855821
28.0,2501,3083.436104
23.0,2501,3088.198271
21.0,2501,3101.869618
18.0,2501,3106.555508
23.0,2501,3112.555205
27.0,2501,3117.160161
29.0,2501,3121.994563
28.0,2501,3126.643177
21.0,2501,3132.588042
25.0,2501,3137.303951
12.0,2501,3141.919499
24.0,2501,3146.529773
28.0,2501,3151.186659
31.0,2501,3157.299606
21.0,2501,3161.958208
25.0,2501,3166.586601
15.0,2501,3171.251066
26.0,2501,3177.191907
22.0,2501,3181.784
20.0,2501,3186.555152
12.0,2501,3191.149161
23.0,2501,3195.816168
19.0,2501,3201.76781
18.0,2501,3206.397828
24.0,2501,3211.001623
5.0,2501,3215.54999
14.0,2501,3221.758129
26.0,2501,3226.347626
27.0,2501,3230.993835
20.0,2501,3235.612979
20.0,2501,3240.297038
24.0,2501,3246.240269
22.0,2501,3251.063699
16.0,2501,3255.634297
24.0,2501,3260.287637
21.0,2501,3266.278152
17.0,2501,3270.895461
25.0,2501,3275.417137
21.0,2501,3280.03906
19.0,2501,3284.85734
21.0,2501,3290.816382
24.0,2501,3295.419225
22.0,2501,3309.035956
17.0,2501,3313.685456
23.0,2501,3319.839598
26.0,2501,3324.429593
20.0,2501,3329.022619
14.0,2501,3333.661406
22.0,2501,3338.307593
17.0,2501,3344.311249
24.0,2501,3349.114374
17.0,2501,3353.753095
12.0,2501,3358.402027
20.0,2501,3363.032107
19.0,2501,3369.038057
22.0,2501,3373.663915
27.0,2501,3378.29366
17.0,2501,3383.154881
29.0,2501,3389.157849
25.0,2501,3393.806504
31.0,2501,3398.456712
27.0,2501,3403.125755
27.0,2501,3407.816035
24.0,2501,3414.004277
16.0,2501,3418.681651
24.0,2501,3423.293917
18.0,2501,3427.968456
16.0,2501,3433.89783
23.0,2501,3438.606408
25.0,2501,3443.265818
18.0,2501,3448.083163
13.0,2501,3452.819273
22.0,2501,3458.787611
24.0,2501,3463.410852
18.0,2501,3468.012936
25.0,2501,3472.636607
21.0,2501,3478.807366
22.0,2501,3483.4502
25.0,2501,3488.024883
19.0,2501,3492.689453
28.0,2501,3497.385391
7.0,2501,3503.363688
22.0,2501,3517.191551
24.0,2501,3521.895409
20.0,2501,3526.55197
17.0,2501,3532.475625
16.0,2501,3537.116819
8.0,2501,3541.78548
13.0,2501,3546.595278
16.0,2501,3551.30788
24.0,2501,3557.335056
18.0,2501,3561.866156
13.0,2501,3566.565031
19.0,2501,3571.195793
23.0,2501,3577.38831
20.0,2501,3582.046705
23.0,2501,3586.666832
23.0,2501,3591.275647
18.0,2501,3595.92975
12.0,2501,3601.870878
18.0,2501,3606.456979
25.0,2501,3611.28094
24.0,2501,3615.957547
28.0,2501,3621.922384
26.0,2501,3626.557928
29.0,2501,3631.127194
33.0,2501,3635.727552
16.0,2501,3640.385467
23.0,2501,3646.523588
24.0,2501,3651.153029
20.0,2501,3655.767061
22.0,2501,3660.421894
23.0,2501,3666.419086
15.0,2501,3671.015176
18.0,2501,3675.821314
17.0,2501,3680.404269
20.0,2501,3685.038774
24.0,2501,3691.047997
17.0,2501,3695.648303
15.0,2501,3700.256072
18.0,2501,3704.79863
16.0,2501,3710.900551
17.0,2501,3724.6205
14.0,2501,3729.176181
20.0,2501,3733.761308
15.0,2501,3738.462077
14.0,2501,3744.664432
16.0,2501,3749.215327
28.0,2501,3753.814009
16.0,2501,3758.426999
24.0,2501,3764.390432
15.0,2501,3768.992812
13.0,2501,3773.770316
23.0,2501,3778.402902
16.0,2501,3783.062536
27.0,2501,3789.01465
19.0,2501,3793.607708
14.0,2501,3798.239313
27.0,2501,3802.830709
22.0,2501,3808.997459
26.0,2501,3813.603703
21.0,2501,3818.222598
22.0,2501,3822.873764
25.0,2501,3827.519431
25.0,2501,3833.448842
21.0,2501,3838.247513
20.0,2501,3842.879853
22.0,2501,3847.485976
26.0,2501,3853.430428
25.0,2501,3858.093046
12.0,2501,3862.692107
27.0,2501,3867.261983
28.0,2501,3872.07465
21.0,2501,3878.002437
32.0,2501,3882.624807
22.0,2501,3887.256423
15.0,2501,3891.838647
24.0,2501,3896.509551
15.0,2501,3902.467289
21.0,2501,3907.208897
20.0,2501,3911.768927
19.0,2501,3916.413958
22.0,2501,3931.55733
25.0,2501,3936.351001
22.0,2501,3940.973621
20.0,2501,3945.552127
19.0,2501,3950.178916
25.0,2501,3956.21261
18.0,2501,3960.796218
23.0,2501,3965.411993
25.0,2501,3970.204801
17.0,2501,3976.187668
18.0,2501,3980.729935
15.0,2501,3985.255587
19.0,2501,3989.875412
15.0,2501,3994.516794
18.0,2501,4000.597872
18.0,2501,4005.294492
17.0,2501,4009.915476
19.0,2501,4014.539183
24.0,2501,4020.576789
19.0,2501,4025.125314
21.0,2501,4029.697925
16.0,2501,4034.482128
24.0,2501,4039.195573
20.0,2501,4045.218694
27.0,2501,4049.798306
15.0,2501,4054.415298
15.0,2501,4059.066707
18.0,2501,4065.043444
18.0,2501,4069.844011
22.0,2501,4074.466923
18.0,2501,4079.045869
22.0,2501,4083.694219
28.0,2501,4089.6817
26.0,2501,4094.306298
19.0,2501,4099.103724
16.0,2501,4103.787371
19.0,2501,4109.745449
25.0,2501,4114.376471
25.0,2501,4118.970617
31.0,2501,4123.614348
