#{"t_start": 1708625839.8436482, "env_id": "MinAtar/Seaquest-v1"}
r,l,t
0.0,46,113.938223
0.0,138,114.117752
0.0,98,114.240143
0.0,205,114.505773
0.0,160,114.716323
0.0,66,114.828199
0.0,86,114.966214
0.0,52,115.033923
0.0,56,115.105313
0.0,7,115.11406
2.0,186,115.34798
2.0,176,117.750363
0.0,118,117.906034
1.0,97,118.033664
1.0,75,118.137397
1.0,203,118.405517
0.0,26,118.438341
0.0,58,118.512664
1.0,52,118.580945
1.0,190,118.835013
0.0,64,118.917289
0.0,107,119.056522
0.0,137,119.233451
0.0,46,119.295431
2.0,181,119.54534
0.0,66,119.631308
1.0,85,119.738711
0.0,154,119.936372
0.0,34,119.979714
0.0,46,120.03858
0.0,121,120.203755
0.0,123,122.215014
2.0,184,122.497167
0.0,63,122.577514
0.0,117,122.728512
0.0,47,122.791024
2.0,108,122.93099
0.0,129,123.099077
0.0,41,123.15153
0.0,141,123.346994
0.0,29,123.388332
1.0,186,123.634362
0.0,47,123.696455
3.0,202,123.982704
0.0,28,124.026193
0.0,75,124.131167
0.0,122,124.303195
0.0,62,124.393834
0.0,61,124.474122
2.0,112,124.659052
1.0,203,124.998136
1.0,123,130.199996
0.0,202,130.598473
0.0,46,130.883847
0.0,142,131.203241
0.0,79,131.333468
0.0,64,131.44681
0.0,60,131.537816
0.0,54,131.738244
0.0,48,131.973749
0.0,147,132.658611
0.0,64,132.940125
0.0,95,133.537524
2.0,202,134.361012
0.0,54,134.556822
0.0,66,134.723624
1.0,169,135.457113
0.0,27,135.538316
0.0,45,135.617976
1.0,127,135.783284
0.0,111,135.921367
1.0,46,135.978913
0.0,56,136.306876
0.0,125,140.994931
0.0,31,141.040187
0.0,93,141.171229
0.0,66,141.315081
0.0,28,141.533204
1.0,152,141.833416
0.0,171,142.216466
2.0,183,142.610483
0.0,114,143.203211
0.0,39,143.444807
0.0,168,144.203065
0.0,86,144.66534
0.0,30,144.802035
0.0,42,144.964802
0.0,314,146.02823
2.0,174,146.262364
2.0,202,146.52496
0.0,145,148.693222
1.0,166,148.9627
0.0,52,149.035071
0.0,9,149.048479
0.0,55,149.146603
0.0,39,149.203618
1.0,188,149.499379
0.0,50,149.56381
0.0,58,149.638356
2.0,115,149.788873
0.0,195,150.141336
0.0,146,150.372778
0.0,54,150.441393
0.0,204,150.848767
0.0,18,150.885469
1.0,103,151.045394
0.0,101,151.176156
0.0,205,151.499152
1.0,67,151.596838
0.0,104,151.731454
1.0,114,153.979513
0.0,115,154.130259
0.0,125,154.299358
0.0,63,154.382528
0.0,41,154.439252
2.0,202,154.696681
1.0,166,154.982946
0.0,169,155.209646
2.0,113,155.357644
0.0,46,155.415944
1.0,71,155.50633
0.0,53,155.574274
0.0,118,155.726569
0.0,197,156.002789
0.0,42,156.055938
0.0,169,156.271942
1.0,62,156.358292
0.0,92,156.482298
1.0,78,156.589684
0.0,81,158.566265
1.0,167,158.788766
0.0,56,158.864266
0.0,112,159.036889
2.0,202,159.380867
0.0,55,159.457448
0.0,60,159.544348
0.0,92,159.669619
1.0,61,159.753868
2.0,64,159.859032
2.0,201,160.155988
0.0,155,160.373663
0.0,68,160.504018
2.0,202,160.817621
0.0,62,160.90575
2.0,204,161.242298
1.0,41,161.298146
0.0,84,161.414071
0.0,89,161.552723
0.0,121,163.705201
0.0,82,163.82808
0.0,62,163.917823
1.0,123,164.161777
0.0,32,164.22129
0.0,167,164.458413
0.0,119,164.615063
